fibro_typename,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90
interstitial,1,-68.839494,37.415035,7.203141,-68.462744,39.554946,10.002528,-68.123260,47.915658,13.078835,-68.912748,60.340658,16.893913,-69.306036,81.885458,21.174642,-69.796071,108.941501,29.452273,-70.425819,143.046439,45.832612,-70.885932,203.159855,70.336582,-71.330499,330.901619,117.070549
interstitial,2,-71.198514,30.366507,6.142145,-70.374177,37.237071,9.922809,-70.258579,47.159605,13.524237,-70.723750,62.249070,17.134687,-70.221583,82.718573,21.909525,-69.794576,113.655495,30.122006,-69.748178,156.108603,45.354658,-71.574555,208.140237,72.731482,-72.597643,336.562778,119.291506
interstitial,3,-70.609341,26.444607,5.655671,-71.197586,33.221092,9.786457,-71.304054,41.213723,13.802411,-71.147436,55.367493,17.319638,-70.597873,77.572171,21.116526,-71.233211,110.310049,27.564792,-71.018643,147.811704,42.301099,-72.375447,196.639088,71.623059,-72.974300,325.301170,115.510973
interstitial,4,-65.504543,20.794055,6.189857,-65.155941,30.450076,9.645289,-65.949875,40.431555,13.072144,-66.007693,58.619145,15.320623,-66.659458,77.367857,19.226041,-67.507619,108.172559,24.644305,-68.438530,141.252129,38.422961,-70.810034,188.485308,67.066866,-69.975662,318.111187,110.379168
interstitial,5,-66.716721,35.936848,6.568414,-65.469557,39.069882,9.427389,-65.392807,48.325860,12.938102,-64.760111,61.611762,16.713069,-65.098083,83.755034,20.938757,-67.097780,114.330803,28.542714,-68.822583,151.156140,44.103541,-68.785709,204.688631,72.148483,-69.764722,335.831294,117.036928
interstitial,6,-64.498549,27.354393,5.608790,-65.399801,36.628178,9.124238,-65.940904,46.026715,12.552141,-66.021581,59.723527,15.770758,-66.287614,78.915213,19.686008,-67.406846,104.160586,26.559515,-68.812256,137.994937,41.255998,-69.917804,188.909600,69.924681,-70.941568,316.175676,115.792277
interstitial,7,-63.018889,34.097375,6.000074,-63.359133,37.324091,9.444837,-64.475399,46.420947,12.950976,-65.604340,60.956698,16.365519,-66.398674,81.607803,20.637293,-67.863587,105.612268,28.727068,-69.071364,141.087190,42.871541,-72.237564,204.322480,67.015968,-71.636692,329.359585,115.651812
interstitial,8,-67.081060,26.371607,6.153349,-66.723049,35.131649,10.287320,-66.387302,47.098609,13.732075,-66.897736,64.071958,16.842956,-66.850196,85.936211,21.157007,-67.446515,111.806051,29.456934,-68.380777,149.739251,45.202452,-71.041672,204.828415,71.588589,-70.606062,340.454757,115.161619
interstitial,9,-69.108229,35.268359,5.047426,-69.199352,39.771621,9.123142,-69.748083,46.617341,13.102396,-70.201602,61.107017,16.121480,-70.176240,76.442729,21.415469,-70.816523,104.170192,28.797304,-71.206778,148.025113,42.432129,-71.296559,202.707715,69.429132,-72.999535,333.071031,114.376465
interstitial,10,-68.264744,40.694087,6.927574,-68.553736,41.466885,9.884690,-68.169374,52.849258,12.729373,-68.036585,67.371845,16.068511,-67.571756,87.564686,20.362838,-67.773462,113.148176,28.398645,-68.931807,144.471659,44.060015,-70.069936,206.083370,68.308779,-70.272272,329.566237,116.887917
interstitial,11,-73.300756,17.892375,7.704027,-73.325031,28.728115,11.324601,-72.038052,40.296422,14.746331,-71.440967,56.468383,18.193395,-71.308698,77.513225,22.794564,-70.793213,108.277552,30.497492,-70.556997,149.422378,45.228001,-71.025690,209.106299,68.152232,-71.653932,331.818096,115.899821
interstitial,12,-60.216293,18.863120,7.541123,-62.355012,29.525056,11.422847,-65.227763,45.851484,14.067981,-67.129662,62.589777,17.185100,-68.192754,85.691594,21.202161,-69.033339,112.542096,29.039922,-69.562970,149.489498,43.183051,-68.958732,200.480045,72.376305,-70.206698,329.060806,117.885503
interstitial,13,-68.625601,34.275499,5.795917,-67.559456,35.971963,8.856966,-67.810702,43.458781,12.418254,-67.870252,58.720342,14.883713,-68.183016,77.744214,18.319431,-68.401923,107.523462,23.719876,-69.986106,144.036844,38.136532,-69.084223,192.918721,66.387267,-70.644879,325.648694,108.278364
interstitial,14,-61.399954,25.562146,5.744674,-63.321699,31.195153,9.937864,-64.292384,39.086243,13.976441,-66.389453,53.503567,17.394305,-67.287080,73.544972,22.121712,-67.984625,104.131251,29.760375,-68.483222,142.338286,44.661547,-69.309164,189.907480,72.791276,-70.592388,321.559317,117.795445
interstitial,15,-69.106403,32.047547,6.320904,-69.143879,33.352802,8.772770,-68.710864,39.530791,12.305510,-68.603285,50.728890,15.489408,-68.772578,68.745111,19.124729,-68.853551,93.541188,25.391351,-68.664047,122.852104,39.683338,-71.428258,177.419758,64.467607,-71.345392,303.733996,110.021451
interstitial,16,-66.803326,33.952667,5.745366,-66.628405,38.321900,9.923195,-66.607465,47.793416,13.763862,-67.350053,64.101803,17.243025,-68.363109,88.557440,21.245986,-68.873258,113.275560,30.130095,-70.400373,145.460968,47.966998,-72.940900,201.717329,73.424340,-72.791865,337.810772,120.438630
interstitial,17,-68.730338,36.611399,6.851218,-68.950731,40.047555,9.980197,-69.016486,51.049293,13.550482,-69.603464,67.549151,16.844886,-69.639556,86.336104,22.373276,-70.148695,113.787025,31.424369,-70.870958,152.763581,48.337250,-71.179165,209.840249,73.706976,-70.870303,338.891758,119.642167
