PC1,PC2,PC3,fibro_type
-6.681807528306681,1.489504618873672,0.18377366066794937,compact
-6.686360956933151,1.53522415968843,0.2028554185730568,compact
-6.768702727199708,1.4501181934930971,0.18216778997485233,compact
-6.866228475315467,1.5282291812208555,0.1502389221677087,compact
-6.971801576943102,1.550646542114541,0.20376316919455495,compact
-6.842344122611914,1.688281139402177,0.17722881459018194,compact
-6.7572854674599965,1.624889733368505,0.287238984041002,compact
-6.814200207373519,1.645289280696858,0.2633343933025728,compact
-6.77263700903579,1.605030035117503,0.21198715465110496,compact
-6.726973843069269,1.5857721326992225,0.19759762565681818,compact
-6.715352171850153,1.5732033892590134,0.1971955676597197,compact
-6.9023413408880385,1.7711449164728261,0.09526458714271785,compact
-5.621810287045223,-0.5204748172607115,0.602767333497261,compact
-6.032590266510777,-0.033291335204520524,0.9999210454811785,compact
-5.454516619305968,-0.5068454688927956,0.7030502463438693,compact
6.944058488541326,2.886791201549057,-0.9059515498045548,diffuse
6.100762802587458,3.150116748125162,-0.6920979407349831,diffuse
6.524856689551067,1.256719681873375,0.7155645718080081,diffuse
6.938586180126972,1.1702617455276632,1.625439978693859,diffuse
6.504085736421343,2.3154251433571678,-0.8882706044367327,diffuse
6.207003745771419,2.3738909843789795,-0.8355046984299651,diffuse
5.416816341375999,2.600821066219613,-1.175495008810697,diffuse
4.771168933538593,3.1089421603277763,-1.1404828753592602,diffuse
6.722262879310701,1.3562157909759949,0.42562977525958756,diffuse
7.0853930659978746,1.348942569546113,1.7242623396646424,diffuse
7.08957739156219,0.9261461756372363,2.4408898117642686,diffuse
7.476484791414451,0.8680802064027413,3.334233254208781,diffuse
6.393242288283712,2.1879966053176685,-0.9938291626462274,diffuse
6.901150949732195,1.2690513577244655,1.2342733120444866,diffuse
6.384423286127437,2.3306937970283585,-0.9413364520160685,diffuse
6.771331528784945,1.5413804320007372,0.3049906257275627,diffuse
6.167044952511719,2.365581401629096,-0.7632963010195878,diffuse
6.1028828191772435,2.0516580656151135,-0.9269585584414761,diffuse
5.599858622428432,1.6394762402587466,-1.2935198645120682,diffuse
5.910345468055851,1.819391243997482,-1.0064645795996956,diffuse
5.716024216182242,1.6671203020219039,-1.2278925982665672,diffuse
5.634663093546603,1.4743294485666079,-1.2784348544100665,diffuse
6.440590643385347,2.6901187907828596,-0.8474289280644199,diffuse
7.257611252542113,1.9761641970550976,0.7860839339951686,diffuse
7.291136362568837,1.8655798646549553,1.2069678485282498,diffuse
6.399701625314933,2.316165921182762,-1.144477859292551,diffuse
6.374831644241318,2.379671373850384,-1.0665724113139277,diffuse
6.386006473646122,2.306778387077253,-1.1174851152576506,diffuse
6.970425938732233,1.2554607575871608,1.2985020298943735,diffuse
6.670014268706493,1.5096403395073787,0.21175273494513064,diffuse
6.280233091000652,1.9999986458233756,-0.9537213330066003,diffuse
5.935643887896037,1.8890583374516485,-1.1304182476759133,diffuse
6.052910851605885,2.195555883609547,-1.1008843955929974,diffuse
6.244439982989328,1.2753961633411817,-0.4827249592434717,diffuse
5.968375395474286,1.479264857706186,-0.9049488033824028,diffuse
6.222817388307732,1.938806997970306,-0.8944581448314778,diffuse
6.574593589325424,1.1091449764103367,0.9697391170221008,diffuse
6.2992530552735015,2.275498335145819,-0.9587779902277961,diffuse
6.255338118106042,2.116917745711241,-1.0631599456437537,diffuse
7.336770553485778,1.150972785485957,2.470889644012637,diffuse
6.234748230858386,2.1543182967376224,-1.1719444192752,diffuse
6.257298304416532,2.5763046274843533,-1.6039070634989028,diffuse
6.478853450587383,2.8056673616360532,-0.6963764370240376,diffuse
7.056035291648482,1.1306921488529091,1.6318015243591946,diffuse
6.865801263373016,0.8687614108588135,2.022639991093044,diffuse
6.005136030955586,2.4251218576405646,-1.4052002821727396,diffuse
6.270413187809372,2.0594613256796013,-1.005888748460637,diffuse
6.734738904410929,1.073460201981743,1.1939189501092278,diffuse
5.931654653179051,1.8179185810670007,-1.2879894933240161,diffuse
5.701715159044314,1.8428030818876096,-1.2899338800132787,diffuse
5.965439852493682,1.710822143133319,-0.8080513030052849,diffuse
5.917086588107098,1.5786101125258905,-0.9360501774654416,diffuse
6.4486638638239135,1.3692515096779294,-0.011628350630802206,diffuse
7.127776986774701,1.0635916300259016,2.2074925964011785,diffuse
7.127222463969626,0.7667475751220002,3.15163213003373,diffuse
6.111873568424443,1.6413484193811243,-0.6547375744230736,diffuse
6.422274496387842,2.6762656045103923,-0.7216887094715955,diffuse
6.740049455600581,1.398685649155039,0.5792690132161246,diffuse
6.7555540343530645,1.4789148388266964,0.4804448142560385,diffuse
5.484934074307034,2.3652788870566406,-1.311417517076284,diffuse
5.866411652433779,3.064199269912983,-1.2603885338976286,diffuse
7.198555292191314,1.8531559615927253,0.35401777160165215,diffuse
7.012135817188995,0.6057442010006051,2.7261386350846286,diffuse
7.007338459845877,0.9833932295301251,2.1744271770643366,diffuse
6.445922008731978,1.4926834942021336,-0.4998571167783109,diffuse
6.690148259740736,1.8062782190694298,0.006327468194220974,diffuse
6.3294445193967315,2.4076103266433866,-1.0523114616770652,diffuse
6.490149458230175,2.534903275722429,-0.6928801992192354,diffuse
6.642852767462966,1.129648649101327,0.7406500414028481,diffuse
6.906730582234428,0.8673333232944248,1.9246700311946616,diffuse
6.549985683828573,1.2573942481102718,0.12489339073944605,diffuse
6.66254437487715,0.8972056949881935,1.3706832439181105,diffuse
6.833660607620442,1.600381670764184,0.2395185260116125,diffuse
6.76250477387158,1.5182606570111241,0.49409627816207874,diffuse
5.468984193669473,1.9389769710915323,-1.7074518412289192,diffuse
5.888214290480461,1.6520153892103302,-1.1175813785169946,diffuse
6.401484684202262,2.350387886002964,-1.048593012956874,diffuse
6.775511523467367,1.0854844131506687,1.3810971185154628,diffuse
6.577514013789586,0.5887812429857373,2.16475983997586,diffuse
6.409681400120369,1.7543445412827765,-0.8242797041761234,diffuse
6.292539937321649,1.9546678580135708,-0.9130200115975663,diffuse
6.195446825089291,1.7590076951024212,-0.7126609556691298,diffuse
6.211480603113728,1.8032645611776335,-0.8494786498703203,diffuse
6.913135623322637,1.1612559789256995,1.3115828004921275,diffuse
6.5837774831580145,1.2571366374614006,0.14993461543335904,diffuse
6.8800475016414975,1.3315413806965342,0.7539675465011203,diffuse
6.833436268632376,1.3470796486938115,0.8197792793066342,diffuse
6.6028994037832085,1.2363683125459743,0.2626880600286036,diffuse
7.502780882645799,0.834283098069511,3.2499359462067274,diffuse
7.1416519261542755,0.6300352789628348,2.912317899602329,diffuse
7.016498728512874,0.683814996097835,2.7288775935323812,diffuse
6.644741729533623,1.046429817658019,0.704978713077409,diffuse
6.292079387395036,2.2510183856542714,-1.0465394422903684,diffuse
6.30614825171837,3.581202424286668,-0.5162264144116917,diffuse
7.196032878684934,2.8372766761533894,0.36309603600418666,diffuse
6.199020057035078,3.3266814755084715,-0.35836154525632,diffuse
5.852201092238508,2.617409859120257,0.21840631381736578,diffuse
6.186656498293508,2.1748760773663913,-1.1773564902266427,diffuse
5.890126237360187,2.8833210256195247,-1.2325735358190693,diffuse
6.977161055181241,1.4700081258727058,0.6178206403515365,diffuse
1.7650596743757074,-1.9016081371622455,0.4726200286388219,interstitial
1.8209709212920149,-1.8956452681049956,0.037147787482923425,interstitial
1.4362103300379598,-2.0468862235222454,-0.2651863152339192,interstitial
0.9676516600288682,-2.0405002853447125,-0.5636466766525772,interstitial
1.6883551653351339,-1.893839599148392,0.4197285431345971,interstitial
1.2003329118268626,-2.0627898340042643,-0.12710830981607166,interstitial
1.4650732326445475,-1.9533171795531965,0.25781898195383385,interstitial
1.6481460850080527,-1.7736566656407398,-0.18736049535059518,interstitial
1.5561604231698025,-2.128735478683682,0.32875696779994024,interstitial
1.8239547531882911,-1.9435508445906349,0.719901557810142,interstitial
1.591510629395088,-1.6499683548492694,-0.7762675176519048,interstitial
1.5413782879843243,-1.5500946503226014,-0.7173357987023155,interstitial
1.1264456370253921,-2.2985754085652195,0.2733446435249441,interstitial
1.2962558832339857,-1.8279826466792526,-0.333366802148592,interstitial
0.8505822573684688,-2.313860477518742,0.10289778836253845,interstitial
1.855730224732383,-1.8661864565623352,0.2467990361227404,interstitial
2.065239724349219,-1.7884294630656103,0.4416176446759375,interstitial
2.077947737686341,-1.7596798427397953,0.5971881307408614,interstitial
1.8438959189284825,-1.8957710215284047,0.10949409387029624,interstitial
1.1532288450097512,-1.812740936299599,-1.0846746745580458,interstitial
1.6383915419355195,-1.895099640475257,-0.1036458130750056,interstitial
1.6286013778135153,-2.1314658787011465,0.31513400318784557,interstitial
1.4548860109887285,-2.1111290845094604,0.4126554788808422,interstitial
0.8937144230131792,-2.240929185491906,-0.3167938735092249,interstitial
1.8447897885297273,-2.0722226221331628,0.8894782758475288,interstitial
1.1989437971008698,-2.179643751108719,-0.202909440526739,interstitial
2.0434469516171947,-1.6905369830996861,-0.1555958210885803,interstitial
1.6610081254397526,-1.8825790316432407,-0.196562613506929,interstitial
1.90147460710077,-1.934899458323504,0.7878483420830912,interstitial
2.3491141324623466,-1.4637258478757744,-0.09606441464826893,interstitial
1.1189346503015314,-2.12609705574804,-0.21710056750421813,interstitial
2.487802326402822,-1.7011540776567877,1.2767558446079355,interstitial
1.4749109770190691,-2.104041492312243,-0.07650002285942185,interstitial
0.8946295503588775,-2.3020972968771702,0.02673673642088609,interstitial
1.4530295409658507,-2.2004543409180077,0.12680306298692776,interstitial
1.4274483771734763,-2.21474873758073,0.5433875716099464,interstitial
1.7211758309945546,-1.9311155546324255,0.6774491164505428,interstitial
1.5006629900328272,-1.8245584615151222,-0.33037715164879056,interstitial
1.3707824920710376,-2.124328232813566,0.28638751105097765,interstitial
1.7008790652893526,-1.7052488457160813,-0.3381660814997754,interstitial
1.419149629751636,-1.9142982504114308,0.032389956813926646,interstitial
1.0203885096934495,-2.20230732669603,0.18773155400348637,interstitial
1.073459394776554,-2.080807544162885,-0.24806231085481578,interstitial
1.860422170322323,-1.7853736392299724,0.030131065211164668,interstitial
2.370902794317291,-1.6765409711075445,0.750278297680424,interstitial
1.8924293618571704,-1.914623830664054,0.7089134218039339,interstitial
0.6656401888089339,-2.3653027655818444,-0.35406580495002965,interstitial
2.085835492489934,-1.8027584322263523,0.6741040660101025,interstitial
1.9003828973721593,-1.8870471696462836,0.30668652277836284,interstitial
1.4195363373573895,-1.9200038752408037,-0.15185284077960828,interstitial
1.7253896522553769,-1.9192291612370844,0.15106255836234206,interstitial
1.6850187005013706,-1.9242663658796915,0.5203450995805485,interstitial
2.3146105742489915,-1.4037786978078204,0.5091069635427317,interstitial
1.69416270320342,-1.6427341938323392,0.18415224281809145,interstitial
1.3751088468077075,-1.9124088864732995,0.43950933900575995,interstitial
0.8401645694892016,-2.0531423392543355,-0.49298758759063654,interstitial
1.9837847607609018,-1.8379486560419274,0.9557442946162803,interstitial
0.9712962758648366,-2.2618985374494995,0.00197863257823788,interstitial
0.8729653055826667,-2.0664177351576885,-0.5227476039103889,interstitial
1.692633983183127,-1.967726144823454,0.19031608634321867,interstitial
1.4788600189183332,-1.9200457588768438,-0.44928046766297786,interstitial
1.2748232765892331,-1.75687160463339,-0.8929968919880009,interstitial
2.021020621287879,-1.5860769344535712,0.42068565889930937,interstitial
1.032286459438746,-2.1104141427594825,-0.4307177441117316,interstitial
1.373688569409746,-1.988451914317349,0.0484723524622071,interstitial
2.1009581610691934,-1.685526011529753,0.6268928802399462,interstitial
1.791512990252317,-1.869032536448576,0.10939455448398733,interstitial
1.5545274154173043,-2.081296586418447,0.20822970993288165,interstitial
1.6776870060600555,-2.0016431052210946,0.29615520294105635,interstitial
1.8334269588332557,-1.8137637407817437,-0.3005277879654351,interstitial
1.931790296235715,-1.7034834585109733,-0.21509684785478766,interstitial
1.953861710134132,-1.9078712311998876,0.8921070783222939,interstitial
2.0226992189425412,-1.8212576050291307,0.03122731251594183,interstitial
2.2935493429315734,-1.8519619833656218,0.6980314856758423,interstitial
1.2178481181493224,-1.904624921447058,-0.7368910734388588,interstitial
1.6085413069292702,-1.8739224469799598,-0.10957943122903181,interstitial
1.4946062101250865,-2.06050456225714,-0.04272806879027145,interstitial
1.5012208281800667,-1.6915526269768884,-0.7200912551282513,interstitial
0.8833888482781195,-2.3764491485144164,0.09160592777259066,interstitial
1.5690612766601482,-1.5769696085445313,-0.7190787446375989,interstitial
1.9347077227406302,-1.7967096297570573,0.6888412767404939,interstitial
1.5923170135544227,-1.8612385014275357,-0.4274084657234433,interstitial
1.674109818524955,-2.0638302000380553,0.43200829051140355,interstitial
1.7108847963052205,-1.7209385873505918,-0.2456866119194201,interstitial
1.7905892993017796,-1.9461049641107113,0.8275927146312125,interstitial
0.861536148869758,-2.1178466160644476,-0.6454369877134639,interstitial
2.0264358095406507,-2.004225790760726,0.44290809669836456,interstitial
1.1724573516143875,-1.8737580303459354,-0.1898813445521484,interstitial
1.3409804074308886,-1.891125606183937,-0.20071908524850457,interstitial
1.3250228465660565,-2.0002650941512363,-0.5470277891646665,interstitial
2.3027543526009606,-1.5698964739054944,0.27754751063236904,interstitial
1.1014608568663733,-2.113053224171113,-0.19650435835440547,interstitial
1.4220455278120163,-2.01425062139829,0.15000769422148846,interstitial
1.655710395360106,-2.020810844187684,0.30944789546784907,interstitial
1.0846366630935034,-2.009733164326454,-0.3608982947500764,interstitial
1.42368693765792,-1.9231959164634067,-0.2984793789803404,interstitial
1.6472911246713144,-1.9820978384170422,-0.08062382379469953,interstitial
1.6213463036789646,-1.559294474875869,-0.768857334587275,interstitial
1.3631716113680477,-2.0513519883541163,0.275353806328105,interstitial
1.5358563297412156,-1.989268710166857,-0.03488881568552938,interstitial
-1.5520956631855873,-1.475131591678221,-0.45100118846411485,patchy
-1.6589519269578217,-1.5390085075709623,-0.4562055267966379,patchy
-1.384964316286042,-1.37969472943466,-0.521124513523184,patchy
-1.0474764924252633,-1.4757112639206706,0.32899125518923833,patchy
-1.219569273873128,-1.4809181880295812,-0.04415454287941248,patchy
-1.6997092008287975,-1.6594256204845972,-0.3619122071940813,patchy
-1.7005048568658694,-1.6220930015974384,-0.4605676391229417,patchy
-1.5273333796371156,-1.4724416328639824,-0.4842943687960651,patchy
-1.0108094927691742,-1.2457105032265203,-0.2610821850607779,patchy
-0.9819415139369044,-1.4169170201910801,-0.222384847699334,patchy
-1.1557687358398974,-1.4992713425496458,-0.24063594259649249,patchy
-1.3375260452301205,-1.469253128351636,-0.4548008996972412,patchy
-1.2638373672814216,-1.466521927117907,-0.31787578817122514,patchy
-1.1317252349629272,-1.3220488727651818,-0.20866434719476581,patchy
-1.3197565794901551,-1.2923020328329387,-0.37275359785748324,patchy
-1.3998777468564314,-1.346917318895744,-0.35536740625382146,patchy
-1.266404926732552,-1.4534961300942129,-0.011719064356043023,patchy
-1.1658299235646516,-1.5660794020284439,0.6353244792510847,patchy
-1.1516591023375686,-1.383002354532069,0.2525113125305399,patchy
-1.076042866937597,-1.3039036804969428,0.08536972662346133,patchy
-1.2779255739785917,-1.5335749404338932,0.061210207494273514,patchy
-1.3328842905652634,-1.6322593523356024,-0.06814172699896928,patchy
-1.238300156742526,-1.4827333938222405,-0.3061974201545809,patchy
-1.4490769544157045,-1.563943358490796,-0.3438848124160209,patchy
-1.2039761498534778,-1.5647190544150196,0.0011968444333499328,patchy
-1.5609542577931168,-1.5044344012527744,-0.545799140026581,patchy
-1.4534709280337035,-1.284199816296662,-0.45626381571917757,patchy
-1.4686432463282777,-1.0937067743906537,-0.6338275289048948,patchy
-1.3950696501956465,-1.1207973467598624,-0.6440020693359996,patchy
-1.5039759960977515,-1.088923885044932,-0.7977046373079553,patchy
-1.4146622614405686,-1.243882327531681,-0.45668590962794486,patchy
-1.481059372680744,-1.4152029195419056,-0.1526230486466034,patchy
-1.6711488951833111,-1.4322877318176896,-0.5685916062052627,patchy
-1.690084778918721,-1.3574507709484702,-0.6225306559911884,patchy
-1.3438003349254124,-1.3041504144974332,-0.47396929550428046,patchy
-1.3624175601236828,-1.1622743825675657,-0.7182472114255486,patchy
-1.3809132799223554,-1.3202166010631615,-0.23101045294732217,patchy
-1.0094572425937338,-1.3367945262548677,0.19001181753933305,patchy
-0.988506469195568,-1.3774267158745408,0.5284069046079783,patchy
-0.7905580229748913,-1.356410049521134,0.6853153628307664,patchy
-1.3039944161740018,-1.2976656531082333,-0.3308406326766557,patchy
-1.4632977768430764,-1.446855758057064,-0.3256970985056501,patchy
-1.5129982561968214,-1.40320674819666,-0.328710865032329,patchy
-1.1695638920366715,-1.2566791272080797,-0.3372727372722158,patchy
-1.2655602457627875,-1.2392483803509555,-0.36291069681880744,patchy
-1.1805862612984712,-1.2260489419853828,-0.29584486319374764,patchy
-1.2690690278703907,-1.2705102969002808,-0.2909315296873118,patchy
-1.2297699800976807,-1.2118160471229162,-0.3702646843202008,patchy
-1.5114925522572606,-1.3725066081856117,-0.3077739990452187,patchy
-1.6217313576156602,-1.306502154048933,-0.3409284590026415,patchy
-1.391221382267742,-1.3282308027837895,-0.3674444501579914,patchy
-1.2529966346328731,-1.1449056628986511,-0.2988912196505046,patchy
-1.2316374568437032,-1.0274467822109734,-0.47534957313924914,patchy
-1.2906474105008936,-1.0099187398341274,-0.5458400036257777,patchy
-1.2864352945041078,-1.174807428065649,-0.568298949647264,patchy
-1.5222837727482823,-1.2881502783947882,-0.5633509033413601,patchy
-1.075119791779766,-1.177150638644194,-0.21145862683057445,patchy
-1.1707877681336196,-1.3387486639452266,-0.04463093268394052,patchy
-1.2659680357456853,-1.3866404170095132,-0.13311606246650506,patchy
-1.2255319544107852,-1.422718676005007,-0.3911482218747532,patchy
-1.3233279356133807,-1.4144195504069887,-0.5131691257135238,patchy
-1.0531835098928348,-1.3744111342171976,-0.08454892006554697,patchy
-1.2533130930864815,-1.435779462984964,-0.14905705729144042,patchy
-1.4091620914483707,-1.4956913231779452,-0.3483577957149005,patchy
-1.2576525554546396,-1.303376651016465,-0.5212678010643798,patchy
-1.0172238626478416,-1.2415039978135487,-0.18560174281995623,patchy
-1.2163365810616356,-1.3320711470398705,-0.23303752424274646,patchy
-1.0151692252880882,-1.346990253162888,-0.23992895108460513,patchy
-1.3414477239134797,-1.4481372611290098,-0.41132357734830227,patchy
-1.4338960671130374,-1.3867332622346307,-0.6527773988282604,patchy
-1.3738080118738891,-1.4586282371080748,-0.3584410348326533,patchy
-1.4437914601513244,-1.5118703590057556,-0.20057147052103289,patchy
-1.4316922091199895,-1.4861067295845627,-0.34291157572636005,patchy
-1.3877069765241439,-1.3260578842400932,-0.35151059010207814,patchy
-1.378799968311987,-1.2422567381100962,-0.45938013567029146,patchy
-1.361631161324913,-1.241805520507449,-0.39934874622710553,patchy
-1.426253365975401,-1.320243377634453,-0.3311335759400888,patchy
-1.3314185460536725,-1.3021430173290498,-0.20366651366459604,patchy
-1.1198442621451612,-1.2894903831114866,-0.08444913029066622,patchy
-1.1110593071686112,-1.4061223611338842,-0.10238952483167242,patchy
-1.3151528801089776,-1.3537414743354033,-0.37800841138611535,patchy
-1.2669221818702798,-1.258163996471167,-0.41353844438735626,patchy
-1.370261233824994,-1.1206398375865707,-0.5441507334538016,patchy
-1.4333898166534509,-1.0316548731412667,-0.5804325890451153,patchy
-1.3936470603144662,-1.1679932845924168,-0.535397358333532,patchy
-1.3024414068439376,-1.161982179867957,-0.6093817397600861,patchy
-1.47881823124643,-1.33408664034387,-0.6889367993527714,patchy
-1.5315922641091089,-1.2547678860941196,-0.6424284778463948,patchy
-1.4768396786032418,-1.4061564210022117,-0.4085781475178611,patchy
-1.4131573836881706,-1.3131755333641304,-0.8025299804110642,patchy
-1.6975248602758743,-1.2617528359160306,-0.9011896407831271,patchy
-1.9068315273584604,-1.1771971329752566,-0.8420016589868897,patchy
-1.7929467250363849,-1.265687741323038,-0.4835831439991211,patchy
-1.4731542396753232,-1.2878710137513034,-0.19122480952221677,patchy
-1.407638346003234,-1.2263840026229507,-0.5250101214170595,patchy
-1.2113367782671252,-1.4070237061556092,-0.09575016567462703,patchy
-1.366566548371924,-1.5074517283510112,-0.31728839652634516,patchy
-1.26861187785542,-1.6314057974934666,-0.11209877485870705,patchy
-1.0227914419167905,-1.6193033915793267,0.20625157550437706,patchy
-0.9748424934766574,-1.4136196788589828,-0.05336710376335125,patchy
