PC1,PC2,fibro_type,theta
1.555272802088901,0.5846963899055941,interstitial,-1.5708
1.1633449097713002,0.5654253399219619,interstitial,-1.5708
1.3304758129639407,0.39137583032762985,interstitial,-1.5708
1.1877553387530368,0.35266188619080796,interstitial,-1.5708
0.8878171124209959,0.8111497470993444,interstitial,-1.5708
1.4632973746268205,0.3638652499572127,interstitial,-1.5708
2.897968329437064,0.6160191894288636,interstitial,-1.5708
1.487546857273941,0.3909691127146982,interstitial,-1.5708
1.155160385721,2.68133109771551,interstitial,-1.0472
1.0120035643481413,2.7732350349715182,interstitial,-1.0472
0.39454434535395483,2.650921622562726,interstitial,-1.0472
1.386453905348802,2.629501948447481,interstitial,-1.0472
1.954726602244985,2.7879519884586794,interstitial,-1.0472
1.5009006806115337,2.7201858157427186,interstitial,-1.0472
1.1845527776007272,2.4902078081582504,interstitial,-1.0472
1.1191921155588753,2.536311878075011,interstitial,-1.0472
2.337691640865338,2.9989631104622263,interstitial,-1.0472
1.2752161801564486,2.7079103858879527,interstitial,-1.0472
1.0220569491839202,2.5919335120154705,interstitial,-1.0472
1.4455251238866889,2.710625398862971,interstitial,-1.0472
1.1168838125679,2.7779732217595416,interstitial,-1.0472
0.8447398134971829,2.334659699133276,interstitial,-1.0472
0.9117085556021655,2.736783563490752,interstitial,-1.0472
0.758938785634401,2.5929340057872183,interstitial,-1.0472
0.7911587584943798,2.663502577458694,interstitial,-1.0472
0.7576198769321781,2.455416081365992,interstitial,-1.0472
1.0326229210599938,2.720164503651688,interstitial,-1.0472
1.8210516307843432,2.9634769873706714,interstitial,-1.0472
0.5541534707144713,2.730752562373435,interstitial,-1.0472
1.1382306264981992,2.691848023713905,interstitial,-1.0472
2.1380489816100403,2.437383534746273,interstitial,-1.0472
1.4399248325179648,2.801834964058669,interstitial,-1.0472
1.1187121616234057,2.6104067204016257,interstitial,-1.0472
1.3872487126858624,2.8375089423310373,interstitial,-1.0472
1.9510636051927672,2.7036402457194613,interstitial,-1.0472
-0.044083024139351265,2.4908683682439126,interstitial,-1.0472
0.7848208555462287,2.8344309833280334,interstitial,-1.0472
1.9240467530799854,2.6554378666496117,interstitial,-1.0472
1.2820146134289574,2.842857418668566,interstitial,-1.0472
1.5286422221777671,2.6789518066619307,interstitial,-1.0472
2.024725931809475,2.774158239280906,interstitial,-1.0472
1.5170916634173734,2.86138317098456,interstitial,-1.0472
1.5553551504694951,2.888230808965392,interstitial,-1.0472
1.1422577551842241,2.7998470273548897,interstitial,-1.0472
1.621068638288355,2.511076728297292,interstitial,-1.0472
2.3491431053846976,2.648566295190143,interstitial,-1.0472
0.9996838209066282,2.9204139831374434,interstitial,-1.0472
1.5419797844180807,2.717990628247093,interstitial,-1.0472
1.2114760393724169,2.6582341821213733,interstitial,-1.0472
1.0619174538560057,2.6006819739480456,interstitial,-1.0472
2.1206993632584745,2.504128976482117,interstitial,-1.0472
1.553232975662865,2.4957009721644376,interstitial,-1.0472
1.4903753952360284,2.551242209324703,interstitial,-1.0472
0.8283142331826265,2.6086399564207983,interstitial,-1.0472
0.5500943235461309,2.640064781092773,interstitial,-1.0472
0.9384473026071513,2.602877854690953,interstitial,-1.0472
0.7605101233742066,2.785708748614215,interstitial,-1.0472
1.5458393750607664,2.729091972398326,interstitial,-1.0472
0.6718858803042974,2.6591939435776673,interstitial,-1.0472
1.1120439391869748,2.7216249649659745,interstitial,-1.0472
0.16100574290559044,2.589727808266145,interstitial,-1.0472
0.11839712755005181,2.6577237606159385,interstitial,-1.0472
1.3290132223672781,2.8752183331032857,interstitial,-1.0472
1.408158272825335,2.759267153945678,interstitial,-1.0472
1.3897661478640413,2.436660142987314,interstitial,-1.0472
1.422535507067286,2.7538556805330843,interstitial,-1.0472
1.0736568608232577,2.648162335120666,interstitial,-1.0472
1.321889659096112,2.492946055512313,interstitial,-1.0472
1.0631925087933607,2.6464538511045625,interstitial,-1.0472
1.5476286103396604,2.7134290796963767,interstitial,-1.0472
1.1847679181757056,2.8261161798956054,interstitial,-1.0472
1.928859810847636,2.776663414198292,interstitial,-1.0472
1.1315234729523898,2.7693312692741,interstitial,-1.0472
1.7726825741837184,2.6060769094857195,interstitial,-1.0472
1.3913665235339514,2.610801758440523,interstitial,-1.0472
1.2276888333116331,2.6864309440703606,interstitial,-1.0472
1.3573062715897217,2.692981521987575,interstitial,-1.0472
1.2231574814772659,2.8622234168688947,interstitial,-1.0472
1.2151716346722807,2.395813300456548,interstitial,-1.0472
0.47781019485152226,2.69963135121877,interstitial,-1.0472
1.6958748348871158,2.9082281981153386,interstitial,-1.0472
0.4782229603070827,2.4318432007332578,interstitial,-1.0472
1.6540451455434557,2.881368261773246,interstitial,-1.0472
0.6944439399264565,2.8411198557411015,interstitial,-1.0472
0.9699478386229319,2.916141452374407,interstitial,-1.0472
0.6008415974514895,2.4816646678564753,interstitial,-1.0472
1.6234990524263824,2.715028480051544,interstitial,-1.0472
1.5080356552775105,2.787500509762809,interstitial,-1.0472
0.9774460030331665,2.6537481986742293,interstitial,-1.0472
2.6885807595535423,2.699654628666106,interstitial,-1.0472
1.043210642980703,2.601957220818586,interstitial,-1.0472
0.3519642238940166,2.3087646036151837,interstitial,-1.0472
1.9332753245310208,2.729580536535137,interstitial,-1.0472
1.2459773926631508,2.669650480258151,interstitial,-1.0472
1.2352762929502576,2.782347767353386,interstitial,-1.0472
1.0729861833513366,2.6445046928882765,interstitial,-1.0472
0.7608378188340877,2.516025410714794,interstitial,-1.0472
1.427738463173328,2.7862879121741044,interstitial,-1.0472
1.0253050628800384,2.6520488125516164,interstitial,-1.0472
0.3031857092253936,2.596897189117079,interstitial,-1.0472
0.9587153064659751,2.713497427885258,interstitial,-1.0472
1.4066879217979393,2.6645134460040802,interstitial,-1.0472
1.2934884828873563,2.6086529294726812,interstitial,-1.0472
1.6279886827390089,2.50707744383735,interstitial,-1.0472
0.4688281355569184,2.786681431795663,interstitial,-1.0472
0.9902698855068589,2.5089170155529565,interstitial,-1.0472
2.717067410469532,2.8243668685731422,interstitial,-1.0472
1.9903478889277821,2.6100541958629395,interstitial,-1.0472
1.4279161703684065,3.9165145478608787,interstitial,-0.5236
1.45122353305926,3.9066626849762205,interstitial,-0.5236
0.9268698777873299,3.6888266649615655,interstitial,-0.5236
1.7102721414602668,3.9047256041658835,interstitial,-0.5236
1.8643176472860359,3.9726851587413634,interstitial,-0.5236
1.8175124483664793,4.08221255911921,interstitial,-0.5236
1.8246012715213076,3.791109435680284,interstitial,-0.5236
1.8368156993563967,3.7610946736023725,interstitial,-0.5236
1.8820819277610248,3.8758156274708897,interstitial,-0.5236
1.87008806022406,3.9356582257603203,interstitial,-0.5236
1.3810625524219302,3.761282675589239,interstitial,-0.5236
1.8282817474133042,3.868862102359621,interstitial,-0.5236
1.8387291451079173,3.887106854060663,interstitial,-0.5236
1.3681000889457262,3.69870956311962,interstitial,-0.5236
0.7948503753743243,3.756496004266789,interstitial,-0.5236
1.7785149615471723,3.8267748500625185,interstitial,-0.5236
0.7887174191878713,3.647911347512121,interstitial,-0.5236
0.9407547029541309,3.7464314655893705,interstitial,-0.5236
0.3188961906148334,3.9182162473642608,interstitial,-0.5236
2.0587500257099074,4.041419961828419,interstitial,-0.5236
1.6777582004103824,3.8540491885284727,interstitial,-0.5236
1.9122979931545956,3.8995584576008913,interstitial,-0.5236
1.5756518606924599,3.854705424309575,interstitial,-0.5236
1.5764411099751157,3.7440627210119737,interstitial,-0.5236
2.3678055235038493,3.8059180872338234,interstitial,-0.5236
1.5860167053348009,3.926355161621305,interstitial,-0.5236
2.0987824160390125,3.886227664752342,interstitial,-0.5236
0.33861478710472176,3.841025430800269,interstitial,-0.5236
1.4662155380359254,3.7547420505642553,interstitial,-0.5236
2.336815388030725,3.8562370679075806,interstitial,-0.5236
2.1428960424061736,3.7330164513560744,interstitial,-0.5236
1.919670933848738,3.8728142517633493,interstitial,-0.5236
1.550548118821043,3.9161763434021797,interstitial,-0.5236
1.595890919134214,3.8723357173469757,interstitial,-0.5236
1.4830451094425512,3.644213256624588,interstitial,-0.5236
1.6569302961311896,3.8906148945773635,interstitial,-0.5236
1.9280135981170714,3.800905908274567,interstitial,-0.5236
1.8766021148132725,3.849881880699642,interstitial,-0.5236
0.7547873376250702,3.969548167832723,interstitial,-0.5236
1.4661700944509368,3.8779139314896836,interstitial,-0.5236
1.7077105082146662,4.005429998565166,interstitial,-0.5236
2.046530465593449,3.9223784611515478,interstitial,-0.5236
1.2962833505731308,3.744460034973956,interstitial,-0.5236
1.2867299783752546,3.828492033975174,interstitial,-0.5236
1.7652485062728474,3.7065624467471716,interstitial,-0.5236
1.7019108827477123,3.9141018136526613,interstitial,-0.5236
0.5049632998831792,3.896340653649109,interstitial,-0.5236
1.4414213206611728,3.8859002419173043,interstitial,-0.5236
1.549373277229763,3.884724516847871,interstitial,-0.5236
2.2885278444410755,3.8828117300305776,interstitial,-0.5236
1.434364086364751,3.796431207006694,interstitial,-0.5236
0.8905842257158195,3.816560285944951,interstitial,-0.5236
1.0162845941671574,3.846752749885439,interstitial,-0.5236
-0.07684529792148684,3.8930935569241036,interstitial,-0.5236
1.495748619885309,3.9730778436700676,interstitial,-0.5236
0.935978793843935,3.963184647965127,interstitial,-0.5236
1.573375066558938,3.7569918349371876,interstitial,-0.5236
1.8382961045120414,4.023327603981097,interstitial,-0.5236
0.452179649088714,4.016660424377014,interstitial,-0.5236
1.6861092063008924,4.013028535671115,interstitial,-0.5236
0.4811614333422243,3.88199370462694,interstitial,-0.5236
2.046345966063367,3.875254354321903,interstitial,-0.5236
1.9297549043568787,4.0296174758903005,interstitial,-0.5236
1.4129345758785619,3.9019480789877847,interstitial,-0.5236
0.9538042337675714,3.9362753516695554,interstitial,-0.5236
1.7012929924188878,3.871291458796175,interstitial,-0.5236
1.641698868074334,3.948658764167469,interstitial,-0.5236
1.9217491839269056,3.833590548019478,interstitial,-0.5236
1.554567627204325,3.9006225452733503,interstitial,-0.5236
2.619585194027715,3.995163678019316,interstitial,-0.5236
2.362468761762235,3.8295514542351072,interstitial,-0.5236
1.9443933764259027,3.9228786673411093,interstitial,-0.5236
2.129371584423968,3.9032133969157368,interstitial,-0.5236
0.9552372514544296,3.7387948714965784,interstitial,-0.5236
1.7743651434944832,3.88892301684768,interstitial,-0.5236
1.0154358547076885,3.955985018357267,interstitial,-0.5236
1.0425161573642439,3.8973617655148107,interstitial,-0.5236
0.5731257524000628,3.7290394046097637,interstitial,-0.5236
1.202279653795752,3.7891282192894704,interstitial,-0.5236
1.066195238021896,3.9592867935159792,interstitial,-0.5236
1.8956945907704383,3.950100917611807,interstitial,-0.5236
2.638623788931752,3.882389245620431,interstitial,-0.5236
1.5882663031930355,3.805408901558829,interstitial,-0.5236
0.6057770532871622,3.856157833662849,interstitial,-0.5236
1.8432614803612521,3.892900170587861,interstitial,-0.5236
2.1768409731776392,3.865883468544812,interstitial,-0.5236
1.844503345308578,3.7832856720962442,interstitial,-0.5236
1.6734182139574345,3.997160943799749,interstitial,-0.5236
1.1005549078525398,3.7209244136602444,interstitial,-0.5236
1.3311152104264066,3.9171295349167985,interstitial,-0.5236
1.8693795763837464,3.851042231780538,interstitial,-0.5236
1.5788310500768985,3.9914602481544255,interstitial,-0.5236
1.8924372571391916,3.8283687630214476,interstitial,-0.5236
1.7495277408405707,3.8464856017858,interstitial,-0.5236
2.13725346819361,3.939020374839007,interstitial,-0.5236
1.6580563605242895,3.7603479485830595,interstitial,-0.5236
1.8431457418858737,3.8848343865501236,interstitial,-0.5236
1.1497640235799247,3.855305369390667,interstitial,-0.5236
2.1511500485368176,3.9485204949928963,interstitial,-0.5236
3.3030316830540123,3.878927129035722,interstitial,-0.5236
2.2746976418006044,-3.257843741443864,interstitial,0.0
3.287239234528665,-1.2271562539653296,interstitial,0.0
2.0335403886173,4.654924956655557,interstitial,0.0
2.5092877587473614,-2.133651625930351,interstitial,0.0
2.1788511208041754,-4.182473796625014,interstitial,0.0
2.314947579603596,-4.190379445070756,interstitial,0.0
2.82641147763728,-3.20933667960707,interstitial,0.0
2.1851206009975814,-4.276183290775475,interstitial,0.0
2.357396622038667,-3.2366197997843194,interstitial,0.0
2.3064379206720558,-1.574033346710361,interstitial,0.0
2.0155014227645527,4.715990490230308,interstitial,0.0
2.430110907620953,-2.1201472419461287,interstitial,0.0
2.443912346258441,3.6499320269383526,interstitial,0.0
2.686323189663006,3.7288731446059296,interstitial,0.0
0.12542098544857175,4.658303457129375,interstitial,0.0
3.153258017621968,-3.240246451374914,interstitial,0.0
2.041155443871708,3.6779685627827408,interstitial,0.0
2.860252419729651,-0.4767568818268228,interstitial,0.0
2.039904334281758,-1.0417154144534067,interstitial,0.0
1.7472362558060195,1.6861569495001485,interstitial,0.0
1.5757431286818537,4.052922980019159,interstitial,0.0
1.6921554151985905,4.643763513896533,interstitial,0.0
2.2754428230938335,-4.217190532479672,interstitial,0.0
1.4698745387209518,4.600775151641896,interstitial,0.0
1.7082647543809977,4.680083604752433,interstitial,0.0
1.3195964835196554,3.702809342241125,interstitial,0.0
2.2324228539273556,4.718871977771126,interstitial,0.0
2.2496328323799104,-2.2165349996994896,interstitial,0.0
2.3244178931185737,4.715538957677173,interstitial,0.0
3.3054253697288716,-2.5545464118294023,interstitial,0.0
1.9415820036541582,3.688271836741049,interstitial,0.0
3.092425531795557,-2.242680605079939,interstitial,0.0
2.4582970041894567,-2.117962160915593,interstitial,0.0
1.2526519807598064,4.6382080009305415,interstitial,0.0
2.3881484137319102,4.542381190781176,interstitial,0.0
2.6173355630465043,-4.23804472286176,interstitial,0.0
2.047489295149039,0.5831241871499045,interstitial,0.0
1.592500270026085,1.5707325533164278,interstitial,0.0
2.309321218867696,2.6898097420384097,interstitial,0.0
2.2282976371532137,-4.203886473171967,interstitial,0.0
2.637453883719726,-4.1568077973132835,interstitial,0.0
2.068101193627953,-0.49496150392725097,interstitial,0.0
2.1187434721528446,-1.1030282915839773,interstitial,0.0
1.5009987712876312,3.7423971901086084,interstitial,0.0
1.3297916030203047,4.668461474973864,interstitial,0.0
1.8685094952589374,-4.259576094089365,interstitial,0.0
2.028609055639216,3.717265876936485,interstitial,0.0
2.1451897405632887,-3.2577510184662373,interstitial,0.0
2.712718972359299,-3.264368402023511,interstitial,0.0
2.719739406244135,1.6662256622437375,interstitial,0.0
2.1896413307141085,0.47782737501845834,interstitial,0.0
1.9349699308126043,2.0159538767358476,interstitial,0.0
2.55359032218365,-4.247946793319245,interstitial,0.0
0.6224568534032546,-4.249791344720013,interstitial,0.0
2.224352038745149,-4.189907649043774,interstitial,0.0
1.415384057183466,-4.222662937443515,interstitial,0.0
2.8572329534552634,0.5616499313556461,interstitial,0.0
2.052268442846874,-4.17268890212707,interstitial,0.0
1.5724043952567615,-3.1917263439638837,interstitial,0.0
2.0950935181484507,-4.0790494804253425,interstitial,0.0
1.4636399104046163,3.661971144611348,interstitial,0.0
1.6454574503345571,-0.07602348663903116,interstitial,0.0
2.7213657092453967,-1.0982531601790118,interstitial,0.0
1.2715544848972955,1.505814620183667,interstitial,0.0
1.7363404129571387,-4.265053907409365,interstitial,0.0
2.583288875552007,-3.1864335210341963,interstitial,0.0
2.465217306905933,-1.2014617830373067,interstitial,0.0
2.3484044090848673,2.603285206817349,interstitial,0.0
2.4193564944592163,-4.278884399235117,interstitial,0.0
3.231227745064465,-4.254162815637291,interstitial,0.0
2.7861187014447104,-4.260037861484946,interstitial,0.0
2.1889036755313978,-0.5285193375117486,interstitial,0.0
2.6136922885579716,3.6799489776144334,interstitial,0.0
1.2712529475904693,4.639586002515927,interstitial,0.0
0.813559945029892,3.617035442333134,interstitial,0.0
1.7219137977055452,0.620588565076538,interstitial,0.0
2.1982314445743314,2.670642852420249,interstitial,0.0
0.6244352722614215,4.599807337086977,interstitial,0.0
1.0433437857779089,0.9148688198344245,interstitial,0.0
0.2952365890339056,-3.295104449314991,interstitial,0.0
2.0133100451356003,4.69993615003796,interstitial,0.0
2.608500365254693,1.6589104545880802,interstitial,0.0
1.986432894269424,4.703016588506572,interstitial,0.0
1.4834535935339104,-4.231942252312267,interstitial,0.0
2.537310304210787,2.7264063117793333,interstitial,0.0
1.4460898718107085,4.02351836468084,interstitial,0.0
1.9704356993667056,2.6783090458952086,interstitial,0.0
1.9773468369249947,-4.204524387064868,interstitial,0.0
2.016629938623674,1.6420111524908416,interstitial,0.0
2.164413055700146,-1.5165498612554726,interstitial,0.0
1.4238867983252994,3.0140110965381957,interstitial,0.0
2.0881209317276292,-3.2896202270916444,interstitial,0.0
1.9902688909241548,2.5613639542593805,interstitial,0.0
3.0545373255884765,-4.261029361501861,interstitial,0.0
1.4280022190821144,-2.1829499146276223,interstitial,0.0
2.408398708392308,-4.3017167231231115,interstitial,0.0
1.2775118324170682,3.698976392995658,interstitial,0.0
2.460270709095529,-3.2027584302661385,interstitial,0.0
1.5299440268688755,-2.2280988408668616,interstitial,0.0
3.4303743177394033,-2.1567894278061166,interstitial,0.0
2.2883211306587867,-3.367316327277883,interstitial,0.5236
2.296798495171876,-3.400396996595437,interstitial,0.5236
1.7898015538142695,-3.476204658707233,interstitial,0.5236
1.6607861626208882,-3.3060080208497546,interstitial,0.5236
2.0795640630903027,-3.249081028554501,interstitial,0.5236
1.8469809412087153,-3.264307671800818,interstitial,0.5236
2.3631816496297047,-3.1968773665829326,interstitial,0.5236
2.300363097456391,-3.273507997436618,interstitial,0.5236
2.0947096124190985,-3.4072975831276926,interstitial,0.5236
2.7731279802720783,-3.3094877187561007,interstitial,0.5236
2.08219345766191,-3.42602849347515,interstitial,0.5236
1.8987346378476138,-3.2695562271926875,interstitial,0.5236
1.9573696599313564,-3.361347124189078,interstitial,0.5236
1.587772946748502,-3.197097326505108,interstitial,0.5236
1.0295301252920563,-3.4015537739445065,interstitial,0.5236
2.1728050894246467,-3.3658602659544044,interstitial,0.5236
2.464478490280595,-3.4234594085345944,interstitial,0.5236
2.7964039979348154,-3.2953358435066176,interstitial,0.5236
2.513004722950959,-3.3903205084626467,interstitial,0.5236
1.427646684243048,-3.4761970852350035,interstitial,0.5236
2.0285293603021257,-3.3202809942784612,interstitial,0.5236
1.8946975037497913,-3.5004208324040587,interstitial,0.5236
1.8948417143124214,-3.389841220989017,interstitial,0.5236
1.8785323841119577,-3.4445618343365085,interstitial,0.5236
2.5011595892740575,-3.400109847820481,interstitial,0.5236
1.469985548103593,-3.415678694894515,interstitial,0.5236
2.719707560601296,-3.393104598677941,interstitial,0.5236
2.106483660030157,-3.2959407330127815,interstitial,0.5236
2.5586260552953584,-3.4066748877455635,interstitial,0.5236
2.998846723682163,-3.3309044768559546,interstitial,0.5236
1.416570878764008,-3.382717244633384,interstitial,0.5236
3.184245177566419,-3.279907130690676,interstitial,0.5236
2.0090542498656494,-3.4160732891013934,interstitial,0.5236
1.3233509060252273,-3.296677800398047,interstitial,0.5236
1.656832401739338,-3.49014945438515,interstitial,0.5236
2.4296295572147,-3.4069726272057257,interstitial,0.5236
2.2101513132113717,-3.300208818890848,interstitial,0.5236
1.9702757407962224,-3.3087936236576287,interstitial,0.5236
2.011493320233424,-3.3281726056555354,interstitial,0.5236
2.2494988124375483,-3.2785283305919557,interstitial,0.5236
1.9708454305012002,-3.228602285241272,interstitial,0.5236
1.4210958302483394,-3.36526390949624,interstitial,0.5236
1.4871154364966972,-3.3041538495067293,interstitial,0.5236
2.0864564651752544,-3.3377786522455146,interstitial,0.5236
3.2600791057238805,-3.33539877346081,interstitial,0.5236
2.4839131287396015,-3.218682899049842,interstitial,0.5236
1.1645284877137723,-3.393650653067505,interstitial,0.5236
2.6962123793908503,-3.320713160224914,interstitial,0.5236
2.299451218973616,-3.3941142854300277,interstitial,0.5236
1.8788159328729956,-3.3075742849553746,interstitial,0.5236
2.201602013230878,-3.294418974657907,interstitial,0.5236
1.948024382127077,-3.341445387241459,interstitial,0.5236
2.9869161684320362,-3.1397520918241524,interstitial,0.5236
1.8102358688116786,-3.1811989856644307,interstitial,0.5236
1.9650178442016535,-3.2191923679218206,interstitial,0.5236
0.8413332920973208,-3.253691993374733,interstitial,0.5236
3.062932517474463,-3.195834887219229,interstitial,0.5236
1.2814553660030747,-3.3157573819838198,interstitial,0.5236
1.2777612004799492,-3.2833793423649373,interstitial,0.5236
2.032559629226043,-3.3370128073055554,interstitial,0.5236
1.780036028883762,-3.3885789650698617,interstitial,0.5236
1.480015993298181,-3.2865330882443105,interstitial,0.5236
2.592249382115748,-3.23826876090317,interstitial,0.5236
1.2876930337393666,-3.3265904259306227,interstitial,0.5236
1.8649587603593778,-3.251339168318151,interstitial,0.5236
2.9437895171040536,-3.202357609898437,interstitial,0.5236
2.245289846007588,-3.3734490251701734,interstitial,0.5236
2.0280203266057835,-3.424559568197519,interstitial,0.5236
1.96006134224957,-3.368095520789674,interstitial,0.5236
2.5354823011990657,-3.4413723951173134,interstitial,0.5236
2.543122960486243,-3.3039223834501517,interstitial,0.5236
2.433575252096823,-3.255753286962205,interstitial,0.5236
2.3378174632057154,-3.387491529554674,interstitial,0.5236
2.7478007055245075,-3.431549644090873,interstitial,0.5236
1.4568837995852169,-3.353290913441571,interstitial,0.5236
1.9343574976637352,-3.35879118521316,interstitial,0.5236
1.7530673762547697,-3.350796258881715,interstitial,0.5236
2.003501526399623,-3.350715314669613,interstitial,0.5236
1.1528429540708038,-3.3780415407883235,interstitial,0.5236
1.766081807560622,-3.2710555031431863,interstitial,0.5236
2.485480117622594,-3.280648780256106,interstitial,0.5236
1.7159122434385923,-3.326021642945941,interstitial,0.5236
2.297158859463958,-3.2762812863341364,interstitial,0.5236
1.4677697811797943,-3.254264394069625,interstitial,0.5236
2.422296638566669,-3.2605181548938966,interstitial,0.5236
1.0554376469679752,-3.388280531050319,interstitial,0.5236
3.047568430516963,-3.430355172282584,interstitial,0.5236
1.5512848756728088,-3.15314740089856,interstitial,0.5236
1.8614585126565395,-3.30171203318112,interstitial,0.5236
1.593916419711814,-3.378433662213173,interstitial,0.5236
2.8824950345821274,-3.3489709978482103,interstitial,0.5236
1.4223886007880733,-3.3379068809721097,interstitial,0.5236
1.9596044410847224,-3.254370482247844,interstitial,0.5236
2.204046438377068,-3.321323467107377,interstitial,0.5236
1.5654339721774149,-3.293623025472867,interstitial,0.5236
1.9964470109362855,-3.332941642167495,interstitial,0.5236
1.7469942881057343,-3.4404788062327425,interstitial,0.5236
2.3153747078821962,-3.2703360624551436,interstitial,0.5236
